log2FoldChange	padj
h1SMcG0000423	-1.40112848525147	0.000160218323179157
h1SMcG0000424	-2.45712784596606	0.0000104283145224439
h1SMcG0000425	1.25770330570378	0.0704562072341644
h1SMcG0000426	-1.36413420667266	0.000174953465031867
h1SMcG0000429	-0.642195165592085	0.0911672430256398
h1SMcG0000430	-0.848146108260191	0.0235140104228364
h1SMcG0000432	1.86028696514639	0.00000122135624104988
h1SMcG0000434	-1.28027091439693	0.00193169965739141
h1SMcG0000435	-1.56081184642949	0.0000528906414034501
h1SMcG0000437	0.109155359267227	0.876098659361204
h1SMcG0000438	-2.22444654443498	0.000836500345955037
h1SMcG0000439	-2.72470494598881	0.0000565393272119083
h1SMcG0000440	-0.686678274258069	0.289487987895579
h1SMcG0000442	-2.7715490765453	0.000000000519178320606449
h1SMcG0000444	2.61395261510651	0.000119430396744421
h1SMcG0000445	3.32775931118105	0.00000000000199483342604251
h1SMcG0000446	-0.943617537472631	0.000517867109547836
h1SMcG0000447	-0.633494527982751	0.701317778600731
h1SMcG0000448	-1.24713794316665	0.00000000861445237474712
h1SMcG0000452	-0.336407853275185	0.12339705171583
h1SMcG0000453	-1.00636886818849	0.0302422116974453
h1SMcG0000454	-0.991080656070837	0.00019676671960521
h1SMcG0000455	-1.56656325305043	0.000745304983416639
h1SMcG0000456	1.13666202768432	0.213194501755429
h1SMcG0000457	-1.03053551009587	0.00708503774669357
h1SMcG0000458	-0.613707505774103	0.623371493645413
h1SMcG0000459	0.88414269277932	0.0324217164725406
h1SMcG0000460	-2.15759012650316	0.000047175837344288
h1SMcG0000462	2.90349016446356	0.00000000000000000000000000744528438532106
h1SMcG0000463	0.93692900526035	0.00000212949229219374
h1SMcG0000466	0.861839997197856	0.172732492602301
h1SMcG0000470	1.07878487734757	0.0670364127018965
h1SMcG0000471	-1.25239713990658	0.000000629819119864235
h1SMcG0000473	-0.118180227549272	0.627029305399478
h1SMcG0000474	0.965271386917979	0.0000000061115184291502
h1SMcG0000476	-3.96731567272211	0.0000000000000000372619269395781
h1SMcG0000477	-3.27847274846886	0.0453858312473287
h1SMcG0000478	-1.30921841174706	0.319045649826854
h1SMcG0000479	-1.44009094111435	0.000000000173650778353505
