"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"h1SMcG0001110",0,0.0145370643087627,0.196,0.025,0,"1","h1SMcG0001110"
"h1SMnG0014807",0,0.0143809344487775,0.378,0.055,0,"1","h1SMnG0014807"
"h1SMcG0006087",0,0.0143733131939693,0.137,0.018,0,"1","h1SMcG0006087"
"h1SMcG0016295",0,0.0141065446957982,0.12,0.016,0,"1","h1SMcG0016295"
"h1SMnG0033052",0,0.0139696145370904,0.279,0.039,0,"1","h1SMnG0033052"
"h1SMcG0016193",0,0.0138792463628934,0.13,0.017,0,"1","h1SMcG0016193"
"h1SMcG0009920",0,0.012984645151638,0.164,0.024,0,"1","h1SMcG0009920"
"h1SMcG0013548",0,0.0126711961736867,0.189,0.029,0,"1","h1SMcG0013548"
"h1SMcG0013665",0,0.0123065328639785,0.105,0.016,0,"1","h1SMcG0013665"
"h1SMcG0019146",0,0.0121902868353173,0.114,0.017,0,"1","h1SMcG0019146"
"h1SMcG0006725",0,0.0120040066764457,0.282,0.047,0,"1","h1SMcG0006725"
"h1SMcG0007358",0,0.0119688535788513,0.119,0.018,0,"1","h1SMcG0007358"
"h1SMnG0030822",0,0.0119034375621659,0.12,0.02,0,"1","h1SMnG0030822"
"h1SMcG0017355",0,0.0116654054260246,0.136,0.022,0,"1","h1SMcG0017355"
"h1SMcG0002175",0,0.0115985768861797,0.231,0.039,0,"1","h1SMcG0002175"
"h1SMcG0006354",0,0.0112555063337158,0.189,0.033,0,"1","h1SMcG0006354"
"h1SMcG0004237",0,0.011225775081219,0.125,0.022,0,"1","h1SMcG0004237"
"h1SMcG0019482",0,0.0109421207504317,0.767,0.195,0,"1","h1SMcG0019482"
"h1SMnG0032097",0,0.0107295229601996,0.119,0.02,0,"1","h1SMnG0032097"
"h1SMcG0005979",0,0.0107133663752027,0.207,0.039,0,"1","h1SMcG0005979"
"h1SMcG0016233",0,0.0105444529474326,0.141,0.026,0,"1","h1SMcG0016233"
"h1SMcG0008036",0,0.0104927155141245,0.222,0.041,0,"1","h1SMcG0008036"
"h1SMcG0006516",0,0.0103078809703829,0.181,0.034,0,"1","h1SMcG0006516"
"h1SMnG0003884",0,0.0102622465824611,0.165,0.032,0,"1","h1SMnG0003884"
"h1SMcG0019920",0,0.0102001997393164,0.145,0.027,0,"1","h1SMcG0019920"
"h1SMcG0014127",0,0.00992156381155324,0.201,0.041,0,"1","h1SMcG0014127"
"h1SMcG0021692",0,0.00975433793892657,0.465,0.104,0,"1","h1SMcG0021692"
"h1SMcG0012248",0,0.00959611013229045,0.148,0.03,0,"1","h1SMcG0012248"
"h1SMcG0003232",0,0.00939712452873256,0.153,0.031,0,"1","h1SMcG0003232"
"h1SMcG0010384",0,0.00934359200004145,0.139,0.028,0,"1","h1SMcG0010384"
"h1SMcG0009670",0,0.00933731067020557,0.292,0.061,0,"1","h1SMcG0009670"
"h1SMcG0016384",0,0.00916400223571253,0.115,0.024,0,"1","h1SMcG0016384"
"h1SMcG0007442",0,0.00911242152104423,0.258,0.057,0,"1","h1SMcG0007442"
"h1SMcG0011818",0,0.00910617908854605,0.129,0.027,0,"1","h1SMcG0011818"
"h1SMcG0016574",0,0.00906644003723357,0.143,0.031,0,"1","h1SMcG0016574"
"h1SMcG0018635",0,0.00900096049841897,0.172,0.037,0,"1","h1SMcG0018635"
"h1SMcG0018621",0,0.0089500204724203,0.137,0.029,0,"1","h1SMcG0018621"
"h1SMcG0012412",0,0.0088821418308684,0.129,0.027,0,"1","h1SMcG0012412"
"h1SMcG0006604",0,0.0088706741620399,0.248,0.056,0,"1","h1SMcG0006604"
"h1SMcG0004888",0,0.00884399871429488,0.19,0.042,0,"1","h1SMcG0004888"
"h1SMcG0016500",0,0.00879327201732561,0.128,0.027,0,"1","h1SMcG0016500"
"h1SMcG0005981",0,0.00865534260717244,0.12,0.026,0,"1","h1SMcG0005981"
"h1SMcG0002117",0,0.00858196302121102,0.697,0.201,0,"1","h1SMcG0002117"
"h1SMcG0013627",0,0.00852341000442568,0.381,0.093,0,"1","h1SMcG0013627"
"h1SMcG0001973",0,0.00848602182178386,0.186,0.043,0,"1","h1SMcG0001973"
"h1SMcG0006059",0,0.00843332554792522,0.14,0.031,0,"1","h1SMcG0006059"
"h1SMcG0010584",0,0.00842196950684636,0.136,0.031,0,"1","h1SMcG0010584"
"h1SMcG0010072",0,0.0083231136807469,0.193,0.045,0,"1","h1SMcG0010072"
"h1SMcG0020246",0,0.00825530523370866,0.136,0.031,0,"1","h1SMcG0020246"
"h1SMcG0020885",0,0.00817360563424022,0.144,0.034,0,"1","h1SMcG0020885"
"h1SMnG0032589",0,0.00806999541929445,0.183,0.044,0,"1","h1SMnG0032589"
"h1SMcG0018529",0,0.0080338054287586,0.201,0.049,0,"1","h1SMcG0018529"
"h1SMnG0014196",0,0.00792108070209398,0.148,0.036,0,"1","h1SMnG0014196"
"h1SMcG0013540",0,0.00790188804481417,0.541,0.162,0,"1","h1SMcG0013540"
"h1SMcG0020592",0,0.0078952623363191,0.14,0.034,0,"1","h1SMcG0020592"
"h1SMcG0015404",0,0.00779287508045541,0.328,0.087,0,"1","h1SMcG0015404"
"h1SMcG0000643",0,0.00757717590763291,0.259,0.068,0,"1","h1SMcG0000643"
"h1SMcG0007496",0,0.00755167966111093,0.861,0.351,0,"1","h1SMcG0007496"
"h1SMcG0018166",0,0.00745447282768208,0.281,0.077,0,"1","h1SMcG0018166"
"h1SMcG0001189",0,0.00732435110100327,0.286,0.077,0,"1","h1SMcG0001189"
"h1SMcG0014505",0,0.007300763605384,0.153,0.039,0,"1","h1SMcG0014505"
"h1SMcG0015608",0,0.00729098222270682,0.157,0.041,0,"1","h1SMcG0015608"
"h1SMnG0026536",0,0.00725295735496272,0.178,0.048,0,"1","h1SMnG0026536"
"h1SMcG0009353",0,0.00724502493311479,0.216,0.057,0,"1","h1SMcG0009353"
"h1SMcG0005902",0,0.00723405424819341,0.181,0.047,0,"1","h1SMcG0005902"
"h1SMcG0017814",0,0.00718214052979736,0.147,0.033,0,"1","h1SMcG0017814"
"h1SMnG0035619",0,0.00715879502930059,0.398,0.112,0,"1","h1SMnG0035619"
"h1SMnG0024229",0,0.00715809766511819,0.163,0.044,0,"1","h1SMnG0024229"
"h1SMcG0011210",0,0.0071096213994652,0.227,0.062,0,"1","h1SMcG0011210"
"h1SMcG0000405",0,0.00708950138378879,0.209,0.057,0,"1","h1SMcG0000405"
"h1SMcG0009785",0,0.0070803090521729,0.312,0.091,0,"1","h1SMcG0009785"
"h1SMnG0030836",0,0.00701843971843012,0.16,0.043,0,"1","h1SMnG0030836"
"h1SMcG0014692",0,0.00696944447372663,0.407,0.119,0,"1","h1SMcG0014692"
"h1SMcG0006433",0,0.00696075638293997,0.447,0.135,0,"1","h1SMcG0006433"
"h1SMcG0014725",0,0.00694314396046034,0.158,0.044,0,"1","h1SMcG0014725"
"h1SMcG0004525",0,0.00693255986926909,0.285,0.082,0,"1","h1SMcG0004525"
"h1SMcG0021424",0,0.00691430656216584,0.409,0.125,0,"1","h1SMcG0021424"
"h1SMcG0017264",0,0.0069082729507858,0.33,0.097,0,"1","h1SMcG0017264"
"h1SMcG0013030",0,0.00689899430969142,0.167,0.045,0,"1","h1SMcG0013030"
"h1SMcG0011798",0,0.00689578269014125,0.166,0.044,0,"1","h1SMcG0011798"
"h1SMcG0011633",0,0.00685613393841367,0.243,0.069,0,"1","h1SMcG0011633"
"h1SMnG0035618",0,0.00678412486596929,0.451,0.138,0,"1","h1SMnG0035618"
"h1SMcG0020762",0,0.00670974534978351,0.179,0.05,0,"1","h1SMcG0020762"
"h1SMcG0006837",0,0.00669263656968935,0.172,0.049,0,"1","h1SMcG0006837"
"h1SMnG0035607",0,0.00666338448321039,0.431,0.132,0,"1","h1SMnG0035607"
"h1SMcG0023144",0,0.00663082914940337,0.348,0.105,0,"1","h1SMcG0023144"
"h1SMcG0021969",0,0.00656210049925357,0.209,0.061,0,"1","h1SMcG0021969"
"h1SMcG0022103",0,0.00654618962803906,0.57,0.189,0,"1","h1SMcG0022103"
"h1SMnG0035608",0,0.00644753033100594,0.864,0.411,0,"1","h1SMnG0035608"
"h1SMcG0010835",0,0.00644220119077682,0.808,0.324,0,"1","h1SMcG0010835"
"h1SMcG0014963",0,0.00640119072718206,0.394,0.125,0,"1","h1SMcG0014963"
"h1SMcG0005360",0,0.0063890760406684,0.208,0.062,0,"1","h1SMcG0005360"
"h1SMcG0010823",0,0.00628795658109903,0.905,0.428,0,"1","h1SMcG0010823"
"h1SMcG0002795",0,0.00626079639102652,0.185,0.054,0,"1","h1SMcG0002795"
"h1SMcG0020811",0,0.00625108460207479,0.286,0.088,0,"1","h1SMcG0020811"
"h1SMnG0002740",0,0.00623531174273287,0.303,0.097,0,"1","h1SMnG0002740"
"h1SMcG0008834",0,0.00620572259711439,0.183,0.055,0,"1","h1SMcG0008834"
"h1SMcG0009590",0,0.00619418483776182,0.245,0.075,0,"1","h1SMcG0009590"
"h1SMcG0007044",0,0.00610921072843434,0.189,0.057,0,"1","h1SMcG0007044"
"h1SMnG0032688",0,0.00610352070464525,0.201,0.063,0,"1","h1SMnG0032688"
"h1SMcG0018475",0,0.00609402384014498,0.188,0.058,0,"1","h1SMcG0018475"
"h1SMcG0020880",0,0.00607022493270481,0.25,0.077,0,"1","h1SMcG0020880"
"h1SMcG0013809",0,0.00598280237599461,0.201,0.063,0,"1","h1SMcG0013809"
"h1SMcG0006574",0,0.00596098728422289,0.218,0.07,0,"1","h1SMcG0006574"
"h1SMcG0013550",0,0.00595258102928637,0.219,0.067,0,"1","h1SMcG0013550"
"h1SMcG0014927",0,0.00579475261394838,0.382,0.133,0,"1","h1SMcG0014927"
"h1SMcG0023143",0,0.00551442385372981,0.415,0.147,0,"1","h1SMcG0023143"
"h1SMcG0023145",0,0.00538049167265022,0.514,0.189,0,"1","h1SMcG0023145"
"h1SMnG0035606",0,0.00537894398337416,0.317,0.108,0,"1","h1SMnG0035606"
"h1SMcG0008694",0,0.00536951817918885,0.261,0.09,0,"1","h1SMcG0008694"
"h1SMcG0015722",0,0.00528951699729906,0.768,0.336,0,"1","h1SMcG0015722"
"h1SMnG0035617",0,0.00526415927732627,0.305,0.106,0,"1","h1SMnG0035617"
"h1SMnG0035616",0,0.00506477439268889,1,0.951,0,"1","h1SMnG0035616"
"h1SMcG0003097",0,0.00505317916971111,0.438,0.167,0,"1","h1SMcG0003097"
"h1SMcG0023142",0,0.00495723913476266,0.412,0.155,0,"1","h1SMcG0023142"
"h1SMcG0008310",0,0.00450542785597007,0.321,0.123,0,"1","h1SMcG0008310"
"h1SMcG0013746",0,0.00401997484157349,0.459,0.199,0,"1","h1SMcG0013746"
"h1SMnG0035070",0,0.00399429984878962,0.457,0.211,0,"1","h1SMnG0035070"
"h1SMcG0003975",0,0.00316104168459797,0.575,0.336,0,"1","h1SMcG0003975"
"h1SMnG0035352",0,0.00313243513756706,0.776,0.498,0,"1","h1SMnG0035352"
"h1SMcG0021514",0,0.00310064658608228,0.668,0.441,0,"1","h1SMcG0021514"
"h1SMcG0012505",0,0.00302891430206297,0.594,0.364,0,"1","h1SMcG0012505"
"h1SMnG0035175",0,0.00300240798607057,0.681,0.454,0,"1","h1SMnG0035175"
"h1SMnG0035131",0,0.00296890294865385,0.529,0.294,0,"1","h1SMnG0035131"
"h1SMcG0015499",0,0.00292180941959629,0.609,0.388,0,"1","h1SMcG0015499"
"h1SMnG0021160",0,0.00285654085455863,0.553,0.31,0,"1","h1SMnG0021160"
"h1SMcG0012065",0,0.00283798124856218,0.532,0.29,0,"1","h1SMcG0012065"
"h1SMcG0021885",0,0.00274718863757144,0.575,0.333,0,"1","h1SMcG0021885"
"h1SMcG0016482",0,0.00215045491186401,0.775,0.521,0,"1","h1SMcG0016482"
"h1SMcG0015330",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000502523098255581,0.0079017120136071,0.128,0.03,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000244768950698328,"1","h1SMcG0015330"
"h1SMcG0008186",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000067985564504718,0.00840549829209372,0.121,0.028,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000331144087589581,"1","h1SMcG0008186"
"h1SMcG0004067",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000189863455876746,0.00296683307555472,0.596,0.385,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000924786920884456,"1","h1SMcG0004067"
"h1SMcG0017549",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195966103091833,0.00621720898270136,0.176,0.053,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000954511694939702,"1","h1SMcG0017549"
"h1SMcG0016320",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013116136212853,0.00713747271196189,0.146,0.039,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638860762655646,"1","h1SMcG0016320"
"h1SMcG0013839",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000337110517475893,0.00669464735193717,0.157,0.044,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000164199790852158,"1","h1SMcG0013839"
"h1SMcG0010939",0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000408548967009283,0.00641697392404927,0.162,0.047,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000198996030850881,"1","h1SMcG0010939"
"h1SMnG0035138",0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045736818182263,0.00235054317780141,0.649,0.437,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222774894002167,"1","h1SMnG0035138"
"h1SMcG0012146",0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000518591543205885,0.00753438597035001,0.132,0.033,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252595568864722,"1","h1SMcG0012146"
